"Id","AddedDatetimeOffset","LoadNum","LoadMaxEarlyShipDate","TradingPartnerName","TradingPartnerNum","OrigLocName","OrigCityName","OriginState","OrigPostalCode","OrigLatitude","OrigLongitude","LocName","CityName","StateCode","PostalCode","Latitude","Longitude","StopType","OrderList","Dist_FromPrevStop","DurationTransitTimeFromPrevStop","StopNum","OrdCount","HandlingUnitCountTotPlanned","PieceCountTotPlanned","WtBase_NetTotPlanned","DateTime_Appointment","DateTime_ActualArrival","DateTime_ActualDeparture"
"1754","2026-06-06 12:20:04","L100876","2026-06-06","Columbus Retail Partner","CUST-8942","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","Delivery","PO-L100876","640","12.8","2","1","20","800","21796","2026-06-07 00:07","2026-06-07 00:07","2026-06-07 01:22"
"1755","2026-06-13 12:20:04","L100877","2026-06-13","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100877","0","0","1","1","22","880","33161","2026-06-13 06:00","2026-06-13 06:00","2026-06-13 07:25"
"1756","2026-06-13 12:20:04","L100877","2026-06-13","Columbus Retail Partner","CUST-9754","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","Delivery","PO-L100877","640","12.8","2","1","22","880","33161","2026-06-13 20:13","2026-06-13 20:13","2026-06-13 21:19"
"1757","2026-06-14 12:20:04","L100878","2026-06-14","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100878","0","0","1","1","19","760","43338","2026-06-14 08:00","2026-06-14 08:00","2026-06-14 09:01"
"1758","2026-06-14 12:20:04","L100878","2026-06-14","Columbus Retail Partner","CUST-8140","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","Delivery","PO-L100878","640","12.8","2","1","19","760","43338","2026-06-14 21:49","2026-06-14 21:49","2026-06-14 23:13"
"1759","2026-06-10 12:20:04","L100879","2026-06-10","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100879","0","0","1","1","26","1040","28321","2026-06-10 06:00","2026-06-10 06:00","2026-06-10 08:19"
"1760","2026-06-10 12:20:04","L100879","2026-06-10","Indianapolis Retail Partner","CUST-5398","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","Delivery","PO-L100879","750","15","2","1","26","1040","28321","2026-06-10 23:19","2026-06-10 23:19","2026-06-11 00:15"
"1761","2026-06-14 12:20:04","L100880","2026-06-14","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100880","0","0","1","1","23","920","21700","2026-06-14 08:00","2026-06-14 08:00","2026-06-14 09:18"
"1762","2026-06-14 12:20:04","L100880","2026-06-14","Indianapolis Retail Partner","CUST-5269","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","Delivery","PO-L100880","750","15","2","1","23","920","21700","2026-06-15 00:18","2026-06-15 00:18","2026-06-15 01:45"
"1763","2026-06-16 12:20:04","L100881","2026-06-16","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100881","0","0","1","1","20","800","39132","2026-06-16 06:00","2026-06-16 06:00","2026-06-16 07:00"
"1764","2026-06-16 12:20:04","L100881","2026-06-16","Savannah Retail Partner","CUST-6415","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","Delivery","PO-L100881","110","2.2","2","1","20","800","39132","2026-06-16 09:12","2026-06-16 09:12","2026-06-16 10:11"
"1765","2026-06-16 12:20:04","L100882","2026-06-16","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100882","0","0","1","1","24","960","21338","2026-06-16 06:00","2026-06-16 06:00","2026-06-16 07:11"
"1766","2026-06-16 12:20:04","L100882","2026-06-16","Columbus Retail Partner","CUST-7813","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","Delivery","PO-L100882","640","12.8","2","1","24","960","21338","2026-06-16 19:59","2026-06-16 19:59","2026-06-16 20:45"
"1767","2026-06-20 12:20:04","L100883","2026-06-20","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100883","0","0","1","1","25","1000","33112","2026-06-20 06:00","2026-06-20 06:00","2026-06-20 08:36"
"1768","2026-06-20 12:20:04","L100883","2026-06-20","Columbus Retail Partner","CUST-3278","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","Delivery","PO-L100883","640","12.8","2","1","25","1000","33112","2026-06-20 21:24","2026-06-20 21:24","2026-06-20 22:33"
"1769","2026-06-26 12:20:04","L100884","2026-06-26","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100884","0","0","1","1","19","760","42035","2026-06-26 06:00","2026-06-26 06:00","2026-06-26 08:29"
"1770","2026-06-26 12:20:04","L100884","2026-06-26","Columbus Retail Partner","CUST-2407","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","Delivery","PO-L100884","640","12.8","2","1","19","760","42035","2026-06-26 21:17","2026-06-26 21:17","2026-06-26 22:16"
"1771","2026-06-24 12:20:04","L100885","2026-06-24","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100885","0","0","1","1","24","960","35374","2026-06-24 07:00","2026-06-24 07:00","2026-06-24 08:20"
"1772","2026-06-24 12:20:04","L100885","2026-06-24","Savannah Retail Partner","CUST-9639","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","Delivery","PO-L100885","110","2.2","2","1","24","960","35374","2026-06-24 10:32","2026-06-24 10:32","2026-06-24 11:11"
"1773","2026-06-22 12:20:04","L100886","2026-06-22","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100886","0","0","1","1","24","960","39062","2026-06-22 06:00","2026-06-22 06:00","2026-06-22 08:44"
"1774","2026-06-22 12:20:04","L100886","2026-06-22","Columbus Retail Partner","CUST-2324","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","Delivery","PO-L100886","640","12.8","2","1","24","960","39062","2026-06-22 21:32","2026-06-22 21:32","2026-06-22 22:30"
"1775","2026-06-28 12:20:04","L100887","2026-06-28","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100887","0","0","1","1","20","800","35268","2026-06-28 07:00","2026-06-28 07:00","2026-06-28 09:32"
"1776","2026-06-28 12:20:04","L100887","2026-06-28","Columbus Retail Partner","CUST-9040","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","Delivery","PO-L100887","640","12.8","2","1","20","800","35268","2026-06-28 22:20","2026-06-28 22:20","2026-06-28 23:42"
"1777","2026-06-25 12:20:04","L100888","2026-06-25","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100888","0","0","1","1","23","920","39098","2026-06-25 09:00","2026-06-25 09:00","2026-06-25 10:44"
"1778","2026-06-25 12:20:04","L100888","2026-06-25","Indianapolis Retail Partner","CUST-4455","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","Delivery","PO-L100888","750","15","2","1","23","920","39098","2026-06-26 01:44","2026-06-26 01:44","2026-06-26 02:22"
"1779","2026-07-03 12:20:04","L100889","2026-07-03","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100889","0","0","1","1","21","840","21337","2026-07-03 06:00","2026-07-03 06:00","2026-07-03 07:31"
"1780","2026-07-03 12:20:04","L100889","2026-07-03","Savannah Retail Partner","CUST-7687","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","Delivery","PO-L100889","110","2.2","2","1","21","840","21337","2026-07-03 09:43","2026-07-03 09:43","2026-07-03 10:15"
"1781","2026-06-29 12:20:04","L100890","2026-06-29","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100890","0","0","1","1","23","920","28618","2026-06-29 06:00","2026-06-29 06:00","2026-06-29 07:17"
"1782","2026-06-29 12:20:04","L100890","2026-06-29","Indianapolis Retail Partner","CUST-1144","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","Delivery","PO-L100890","750","15","2","1","23","920","28618","2026-06-29 22:17","2026-06-29 22:17","2026-06-29 23:37"
"1783","2026-07-01 12:20:04","L100891","2026-07-01","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100891","0","0","1","1","20","800","29633","2026-07-01 09:00","2026-07-01 09:00","2026-07-01 11:39"
"1784","2026-07-01 12:20:04","L100891","2026-07-01","Savannah Retail Partner","CUST-7819","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","Delivery","PO-L100891","110","2.2","2","1","20","800","29633","2026-07-01 13:51","2026-07-01 13:51","2026-07-01 15:07"
"1785","2026-07-09 12:20:04","L100892","2026-07-09","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100892","0","0","1","1","19","760","37896","2026-07-09 07:00","2026-07-09 07:00","2026-07-09 09:17"
"1786","2026-07-09 12:20:04","L100892","2026-07-09","Indianapolis Retail Partner","CUST-3377","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","Delivery","PO-L100892","750","15","2","1","19","760","37896","2026-07-10 00:17","2026-07-10 00:17","2026-07-10 01:24"
"1787","2026-07-09 12:20:04","L100893","2026-07-09","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100893","0","0","1","1","19","760","25758","2026-07-09 06:00","2026-07-09 06:00","2026-07-09 07:33"
"1788","2026-07-09 12:20:04","L100893","2026-07-09","Savannah Retail Partner","CUST-5010","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","Delivery","PO-L100893","110","2.2","2","1","19","760","25758","2026-07-09 09:45","2026-07-09 09:45","2026-07-09 10:24"
"1789","2026-07-10 12:20:04","L100894","2026-07-10","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100894","0","0","1","1","24","960","24747","2026-07-10 09:00","2026-07-10 09:00","2026-07-10 11:58"
"1790","2026-07-10 12:20:04","L100894","2026-07-10","Indianapolis Retail Partner","CUST-4141","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","Delivery","PO-L100894","750","15","2","1","24","960","24747","2026-07-11 02:58","2026-07-11 02:58","2026-07-11 03:42"
"1791","2026-07-15 12:20:04","L100895","2026-07-15","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100895","0","0","1","1","18","720","40166","2026-07-15 08:00","2026-07-15 08:00","2026-07-15 09:38"
"1792","2026-07-15 12:20:04","L100895","2026-07-15","Columbus Retail Partner","CUST-3435","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","Delivery","PO-L100895","640","12.8","2","1","18","720","40166","2026-07-15 22:26","2026-07-15 22:26","2026-07-15 23:13"
"1793","2026-07-17 12:20:04","L100896","2026-07-17","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100896","0","0","1","1","18","720","22051","2026-07-17 06:00","2026-07-17 06:00","2026-07-17 07:44"
"1794","2026-07-17 12:20:04","L100896","2026-07-17","Savannah Retail Partner","CUST-8628","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","Delivery","PO-L100896","110","2.2","2","1","18","720","22051","2026-07-17 09:56","2026-07-17 09:56","2026-07-17 11:18"
"1795","2026-07-18 12:20:04","L100897","2026-07-18","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100897","0","0","1","1","22","880","31648","2026-07-18 08:00","2026-07-18 08:00","2026-07-18 09:31"
"1796","2026-07-18 12:20:04","L100897","2026-07-18","Columbus Retail Partner","CUST-9296","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","Delivery","PO-L100897","640","12.8","2","1","22","880","31648","2026-07-18 22:19","2026-07-18 22:19","2026-07-18 22:54"
"1797","2026-07-13 12:20:04","L100898","2026-07-13","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100898","0","0","1","1","26","1040","23364","2026-07-13 08:00","2026-07-13 08:00","2026-07-13 10:29"
"1798","2026-07-13 12:20:04","L100898","2026-07-13","Savannah Retail Partner","CUST-2782","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","Delivery","PO-L100898","110","2.2","2","1","26","1040","23364","2026-07-13 12:41","2026-07-13 12:41","2026-07-13 14:08"
"1799","2026-07-18 12:20:04","L100899","2026-07-18","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100899","0","0","1","1","26","1040","25196","2026-07-18 07:00","2026-07-18 07:00","2026-07-18 08:17"
"1800","2026-07-18 12:20:04","L100899","2026-07-18","Columbus Retail Partner","CUST-4670","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","Delivery","PO-L100899","640","12.8","2","1","26","1040","25196","2026-07-18 21:05","2026-07-18 21:05","2026-07-18 21:35"
"1801","2026-07-15 12:20:04","L100900","2026-07-15","Atlantica Distribution","DIV4","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Pickup","PO-L100900","0","0","1","1","26","1040","40962","2026-07-15 06:00","2026-07-15 06:00","2026-07-15 08:24"
"1802","2026-07-15 12:20:04","L100900","2026-07-15","Savannah Retail Partner","CUST-7089","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","Delivery","PO-L100900","110","2.2","2","1","26","1040","40962","2026-07-15 10:36","2026-07-15 10:36","2026-07-15 11:52"
"1803","2025-07-26 12:20:04","L100901","2025-07-26","Metroville Distribution","DIV5","Denver, CO","Denver","CO","","39.7392","-104.9903","Denver, CO","Denver","CO","","39.7392","-104.9903","Pickup","PO-L100901","0","0","1","1","20","800","34295","2025-07-26 06:00","2025-07-26 06:00","2025-07-26 08:11"
"1804","2025-07-26 12:20:04","L100901","2025-07-26","Portland Retail Partner","CUST-6485","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","Delivery","PO-L100901","1240","24.8","2","1","20","800","34295","2025-07-27 08:59","2025-07-27 08:59","2025-07-27 10:12"
"1805","2025-07-24 12:20:04","L100902","2025-07-24","Metroville Distribution","DIV5","Denver, CO","Denver","CO","","39.7392","-104.9903","Denver, CO","Denver","CO","","39.7392","-104.9903","Pickup","PO-L100902","0","0","1","1","24","960","37621","2025-07-24 06:00","2025-07-24 06:00","2025-07-24 08:23"
"1806","2025-07-24 12:20:04","L100902","2025-07-24","Portland Retail Partner","CUST-2690","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","Delivery","PO-L100902","1240","24.8","2","1","24","960","37621","2025-07-25 09:11","2025-07-25 09:11","2025-07-25 10:04"
"1807","2025-07-26 12:20:04","L100903","2025-07-26","Metroville Distribution","DIV5","Denver, CO","Denver","CO","","39.7392","-104.9903","Denver, CO","Denver","CO","","39.7392","-104.9903","Pickup","PO-L100903","0","0","1","1","21","840","21823","2025-07-26 06:00","2025-07-26 06:00","2025-07-26 08:22"
"1808","2025-07-26 12:20:04","L100903","2025-07-26","Portland Retail Partner","CUST-8866","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","Delivery","PO-L100903","1240","24.8","2","1","21","840","21823","2025-07-27 09:10","2025-07-27 09:10","2025-07-27 09:52"
"1809","2025-07-21 12:20:04","L100904","2025-07-21","Metroville Distribution","DIV5","Denver, CO","Denver","CO","","39.7392","-104.9903","Denver, CO","Denver","CO","","39.7392","-104.9903","Pickup","PO-L100904","0","0","1","1","25","1000","38030","2025-07-21 09:00","2025-07-21 09:00","2025-07-21 11:08"
"1810","2025-07-21 12:20:04","L100904","2025-07-21","Portland Retail Partner","CUST-6254","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","Delivery","PO-L100904","1240","24.8","2","1","25","1000","38030","2025-07-22 11:56","2025-07-22 11:56","2025-07-22 13:12"
"1811","2025-07-25 12:20:04","L100905","2025-07-25","Metroville Distribution","DIV5","Denver, CO","Denver","CO","","39.7392","-104.9903","Denver, CO","Denver","CO","","39.7392","-104.9903","Pickup","PO-L100905","0","0","1","1","19","760","37019","2025-07-25 09:00","2025-07-25 09:00","2025-07-25 11:49"
"1812","2025-07-25 12:20:04","L100905","2025-07-25","Houston Retail Partner","CUST-1945","Denver, CO","Denver","CO","","39.7392","-104.9903","Houston, TX","Houston","TX","","29.7604","-95.3698","Delivery","PO-L100905","1019","20.4","2","1","19","760","37019","2025-07-26 08:13","2025-07-26 08:13","2025-07-26 08:49"
"1813","2025-08-01 12:20:04","L100906","2025-08-01","Metroville Distribution","DIV5","Denver, CO","Denver","CO","","39.7392","-104.9903","Denver, CO","Denver","CO","","39.7392","-104.9903","Pickup","PO-L100906","0","0","1","1","21","840","23692","2025-08-01 08:00","2025-08-01 08:00","2025-08-01 10:22"
"1814","2025-08-01 12:20:04","L100906","2025-08-01","Portland Retail Partner","CUST-4866","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","Delivery","PO-L100906","1240","24.8","2","1","21","840","23692","2025-08-02 11:10","2025-08-02 11:10","2025-08-02 12:14"
"1815","2025-07-28 12:20:04","L100907","2025-07-28","Metroville Distribution","DIV5","Denver, CO","Denver","CO","","39.7392","-104.9903","Denver, CO","Denver","CO","","39.7392","-104.9903","Pickup","PO-L100907","0","0","1","1","25","1000","33570","2025-07-28 07:00","2025-07-28 07:00","2025-07-28 09:53"
"1816","2025-07-28 12:20:04","L100907","2025-07-28","Salt Lake City Retail Partner","CUST-8668","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","Delivery","PO-L100907","371","7.4","2","1","25","1000","33570","2025-07-28 17:17","2025-07-28 17:17","2025-07-28 17:54"
"1817","2025-08-01 12:20:04","L100908","2025-08-01","Metroville Distribution","DIV5","Denver, CO","Denver","CO","","39.7392","-104.9903","Denver, CO","Denver","CO","","39.7392","-104.9903","Pickup","PO-L100908","0","0","1","1","19","760","29366","2025-08-01 09:00","2025-08-01 09:00","2025-08-01 11:39"
"1818","2025-08-01 12:20:04","L100908","2025-08-01","Portland Retail Partner","CUST-8647","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","Delivery","PO-L100908","1240","24.8","2","1","19","760","29366","2025-08-02 12:27","2025-08-02 12:27","2025-08-02 13:11"
"1819","2025-08-03 12:20:04","L100909","2025-08-03","Metroville Distribution","DIV5","Denver, CO","Denver","CO","","39.7392","-104.9903","Denver, CO","Denver","CO","","39.7392","-104.9903","Pickup","PO-L100909","0","0","1","1","21","840","29408","2025-08-03 08:00","2025-08-03 08:00","2025-08-03 10:12"
"1820","2025-08-03 12:20:04","L100909","2025-08-03","Salt Lake City Retail Partner","CUST-6828","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","Delivery","PO-L100909","371","7.4","2","1","21","840","29408","2025-08-03 17:36","2025-08-03 17:36","2025-08-03 18:12"
"1821","2025-07-30 12:20:04","L100910","2025-07-30","Metroville Distribution","DIV5","Denver, CO","Denver","CO","","39.7392","-104.9903","Denver, CO","Denver","CO","","39.7392","-104.9903","Pickup","PO-L100910","0","0","1","1","23","920","32891","2025-07-30 08:00","2025-07-30 08:00","2025-07-30 09:31"
"1822","2025-07-30 12:20:04","L100910","2025-07-30","Houston Retail Partner","CUST-9655","Denver, CO","Denver","CO","","39.7392","-104.9903","Houston, TX","Houston","TX","","29.7604","-95.3698","Delivery","PO-L100910","1019","20.4","2","1","23","920","32891","2025-07-31 05:55","2025-07-31 05:55","2025-07-31 07:02"
"1823","2025-08-06 12:20:04","L100911","2025-08-06","Metroville Distribution","DIV5","Denver, CO","Denver","CO","","39.7392","-104.9903","Denver, CO","Denver","CO","","39.7392","-104.9903","Pickup","PO-L100911","0","0","1","1","20","800","36196","2025-08-06 09:00","2025-08-06 09:00","2025-08-06 11:47"
"1824","2025-08-06 12:20:04","L100911","2025-08-06","Portland Retail Partner","CUST-1134","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","Delivery","PO-L100911","1240","24.8","2","1","20","800","36196","2025-08-07 12:35","2025-08-07 12:35","2025-08-07 13:58"
"1825","2025-08-07 12:20:04","L100912","2025-08-07","Metroville Distribution","DIV5","Denver, CO","Denver","CO","","39.7392","-104.9903","Denver, CO","Denver","CO","","39.7392","-104.9903","Pickup","PO-L100912","0","0","1","1","23","920","34898","2025-08-07 08:00","2025-08-07 08:00","2025-08-07 09:10"
"1826","2025-08-07 12:20:04","L100912","2025-08-07","Houston Retail Partner","CUST-7869","Denver, CO","Denver","CO","","39.7392","-104.9903","Houston, TX","Houston","TX","","29.7604","-95.3698","Delivery","PO-L100912","1019","20.4","2","1","23","920","34898","2025-08-08 05:34","2025-08-08 05:34","2025-08-08 06:24"
"1827","2025-08-06 12:20:04","L100913","2025-08-06","Metroville Distribution","DIV5","Denver, CO","Denver","CO","","39.7392","-104.9903","Denver, CO","Denver","CO","","39.7392","-104.9903","Pickup","PO-L100913","0","0","1","1","18","720","25804","2025-08-06 07:00","2025-08-06 07:00","2025-08-06 08:50"
"1828","2025-08-06 12:20:04","L100913","2025-08-06","Salt Lake City Retail Partner","CUST-2841","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","Delivery","PO-L100913","371","7.4","2","1","18","720","25804","2025-08-06 16:14","2025-08-06 16:14","2025-08-06 17:11"
"1829","2025-08-15 12:20:04","L100914","2025-08-15","Metroville Distribution","DIV5","Denver, CO","Denver","CO","","39.7392","-104.9903","Denver, CO","Denver","CO","","39.7392","-104.9903","Pickup","PO-L100914","0","0","1","1","21","840","35200","2025-08-15 08:00","2025-08-15 08:00","2025-08-15 10:21"
"1830","2025-08-15 12:20:04","L100914","2025-08-15","Houston Retail Partner","CUST-5248","Denver, CO","Denver","CO","","39.7392","-104.9903","Houston, TX","Houston","TX","","29.7604","-95.3698","Delivery","PO-L100914","1019","20.4","2","1","21","840","35200","2025-08-16 06:45","2025-08-16 06:45","2025-08-16 07:21"
"1831","2025-08-14 12:20:04","L100915","2025-08-14","Metroville Distribution","DIV5","Denver, CO","Denver","CO","","39.7392","-104.9903","Denver, CO","Denver","CO","","39.7392","-104.9903","Pickup","PO-L100915","0","0","1","1","21","840","33011","2025-08-14 06:00","2025-08-14 06:00","2025-08-14 07:34"
"1832","2025-08-14 12:20:04","L100915","2025-08-14","Salt Lake City Retail Partner","CUST-3428","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","Delivery","PO-L100915","371","7.4","2","1","21","840","33011","2025-08-14 14:58","2025-08-14 14:58","2025-08-14 15:46"
"1833","2025-08-16 12:20:04","L100916","2025-08-16","Metroville Distribution","DIV5","Denver, CO","Denver","CO","","39.7392","-104.9903","Denver, CO","Denver","CO","","39.7392","-104.9903","Pickup","PO-L100916","0","0","1","1","23","920","37815","2025-08-16 08:00","2025-08-16 08:00","2025-08-16 10:04"
"1834","2025-08-16 12:20:04","L100916","2025-08-16","Salt Lake City Retail Partner","CUST-2804","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","Delivery","PO-L100916","371","7.4","2","1","23","920","37815","2025-08-16 17:28","2025-08-16 17:28","2025-08-16 18:10"
"1835","2025-08-12 12:20:04","L100917","2025-08-12","Metroville Distribution","DIV5","Denver, CO","Denver","CO","","39.7392","-104.9903","Denver, CO","Denver","CO","","39.7392","-104.9903","Pickup","PO-L100917","0","0","1","1","19","760","40072","2025-08-12 07:00","2025-08-12 07:00","2025-08-12 08:41"
"1836","2025-08-12 12:20:04","L100917","2025-08-12","Salt Lake City Retail Partner","CUST-3370","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","Delivery","PO-L100917","371","7.4","2","1","19","760","40072","2025-08-12 16:05","2025-08-12 16:05","2025-08-12 16:55"
"1837","2025-08-14 12:20:04","L100918","2025-08-14","Metroville Distribution","DIV5","Denver, CO","Denver","CO","","39.7392","-104.9903","Denver, CO","Denver","CO","","39.7392","-104.9903","Pickup","PO-L100918","0","0","1","1","26","1040","34717","2025-08-14 07:00","2025-08-14 07:00","2025-08-14 08:15"
