"Id","AddedDatetimeOffset","Owner Key","Division ID","DivID","Division Name","LoadNum","Ship Date","Mode","Fresh Frozen","StopCount","Origin Location","Origin City","Origin State","Origin Postal","Origin Lat","Origin Long","Destination Location","Destination City","Destination State","Destination Postal","Destination Lat","Destination Long","Miles","Handling Units","Total Weight","Carrier","RG Low Cost Carrier","Rate Source","Service Level","Freight Cost","Accessorial Cost","Total Cost","Low Cost Total","Benchmark Total","Cleansed Total Weight"
"845","2026-04-19 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100844","2026-04-19","Intermodal","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","22","28871","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Spot","Standard","1897.5","210.61","2108.11","2120.52","2161.46","28871"
"846","2026-04-13 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100845","2026-04-13","Truckload","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","23","22139","Beast Freight Co","Beast Freight Co","Spot","Standard","1523.2","218.21","1741.41","1761.8","1833.23","22139"
"847","2026-04-14 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100846","2026-04-14","LTL","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","22","24657","Fairy Godmother Transport","Fairy Godmother Transport","Spot","Expedited","1388.8","150.41","1539.21","1551.47","1546.29","24657"
"848","2026-04-24 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100847","2026-04-24","Intermodal","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","18","25920","Magic Carpet Hauling","Pumpkin Carriage Carriers","Contract","Standard","1882.5","105.54","1988.04","1478.42","2120.22","25920"
"849","2026-04-23 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100848","2026-04-23","Truckload","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","22","39656","Beast Freight Co","Royal Coachlines","Spot","Standard","278.3","19.96","298.26","255.71","299.25","39656"
"850","2026-04-23 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100849","2026-04-23","Intermodal","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","24","28230","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Contract","Expedited","295.9","29.01","324.91","330.15","344.31","28230"
"851","2026-04-25 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100850","2026-04-25","Truckload","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","24","29247","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Spot","Standard","1222.4","38.51","1260.91","1275.91","1216.12","29247"
"852","2026-04-29 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100851","2026-04-29","LTL","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","20","40381","Storybook Shipping","Enchanted Wheels Trucking","Contract","Standard","1286.4","76.66","1363.06","985.9","1275.76","38000"
"853","2026-04-28 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100852","2026-04-28","LTL","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","18","42329","Royal Coachlines","Royal Coachlines","Spot","Standard","1267.2","118.75","1385.95","1372.76","1368.25","38000"
"854","2026-04-30 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100853","2026-04-30","Truckload","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","25","43004","Royal Coachlines","Royal Coachlines","Contract","Standard","1676.8","185.86","1862.66","1875.51","1883.89","38000"
"855","2026-05-08 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100854","2026-05-08","Intermodal","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","19","29934","Fairy Godmother Transport","Fairy Godmother Transport","Spot","Standard","1497.6","72.23","1569.83","1585.31","1487.61","29934"
"856","2026-05-09 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100855","2026-05-09","Truckload","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","25","29627","Pumpkin Carriage Carriers","Fairy Godmother Transport","Spot","Standard","229.9","22.59","252.49","223.21","233.67","29627"
"857","2026-05-08 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100856","2026-05-08","Truckload","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","22","42558","Pumpkin Carriage Carriers","Storybook Shipping","Spot","Expedited","261.8","30.18","291.98","241.61","314.04","38000"
"858","2026-05-06 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100857","2026-05-06","Truckload","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","23","39497","Beast Freight Co","Beast Freight Co","Spot","Standard","301.4","12.84","314.24","312.35","306.92","39497"
"859","2026-05-08 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100858","2026-05-08","Truckload","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","20","40608","Magic Carpet Hauling","Magic Carpet Hauling","Spot","Expedited","218.9","30.59","249.49","249.29","259.11","38000"
"860","2026-05-09 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100859","2026-05-09","Intermodal","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","25","39108","Fairy Godmother Transport","Fairy Godmother Transport","Spot","Expedited","1280","101.95","1381.95","1406.76","1466.93","39108"
"861","2026-05-16 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100860","2026-05-16","Intermodal","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","21","32346","Fairy Godmother Transport","Genie Express Logistics","Contract","Standard","1627.5","147.2","1774.7","1435.49","1752.75","32346"
"862","2026-05-17 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100861","2026-05-17","LTL","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","26","33766","Storybook Shipping","Genie Express Logistics","Contract","Standard","1452.8","98.3","1551.1","1178.68","1497.87","33766"
"863","2026-05-13 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100862","2026-05-13","Truckload","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","20","24887","Beast Freight Co","Storybook Shipping","Spot","Expedited","234.3","15","249.3","216.42","247.86","24887"
"864","2026-05-16 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100863","2026-05-16","LTL","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","22","43424","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Spot","Standard","1365","141.25","1506.25","1499.47","1571.18","38000"
"865","2026-05-18 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100864","2026-05-18","Truckload","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","20","24612","Royal Coachlines","Royal Coachlines","Contract","Standard","212.3","23.96","236.26","234.15","229.9","24612"
"866","2026-05-20 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100865","2026-05-20","LTL","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","23","29982","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Contract","Expedited","1568","174.06","1742.06","1771.8","1657.3","29982"
"867","2026-05-18 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100866","2026-05-18","Intermodal","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","23","34283","Fairy Godmother Transport","Fairy Godmother Transport","Contract","Expedited","244.2","26.89","271.09","271.67","274.86","34283"
"868","2026-05-19 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100867","2026-05-19","Intermodal","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","26","35353","Storybook Shipping","Storybook Shipping","Spot","Standard","1470","148.6","1618.6","1597.5","1716.63","35353"
"869","2026-05-18 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100868","2026-05-18","LTL","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","18","39272","Magic Carpet Hauling","Magic Carpet Hauling","Spot","Standard","1472","176.36","1648.36","1617.22","1567.44","39272"
"870","2026-05-26 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100869","2026-05-26","LTL","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","20","32495","Magic Carpet Hauling","Magic Carpet Hauling","Spot","Expedited","1447.5","43.78","1491.28","1490.93","1463.13","32495"
"871","2026-05-29 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100870","2026-05-29","Truckload","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","24","24117","Magic Carpet Hauling","Magic Carpet Hauling","Contract","Expedited","1177.6","140.58","1318.18","1318.1","1319.37","24117"
"872","2026-05-27 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100871","2026-05-27","LTL","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","19","37206","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Spot","Expedited","243.1","31.16","274.26","278.51","286.17","37206"
"873","2026-06-03 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100872","2026-06-03","Truckload","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","22","22797","Beast Freight Co","Beast Freight Co","Spot","Standard","1747.5","196.08","1943.58","1936.05","1925.31","22797"
"874","2026-06-01 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100873","2026-06-01","Truckload","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","24","24532","Royal Coachlines","Royal Coachlines","Contract","Expedited","1590","74.14","1664.14","1683.61","1603.58","24532"
"875","2026-06-01 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100874","2026-06-01","Truckload","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","22","39612","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Spot","Standard","1552.5","110.52","1663.02","1679.26","1579.57","39612"
"876","2026-06-07 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100875","2026-06-07","Truckload","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","24","34567","Pumpkin Carriage Carriers","Fairy Godmother Transport","Contract","Standard","1710","236.13","1946.13","1683.43","1954.66","34567"
"877","2026-06-06 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100876","2026-06-06","Truckload","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","20","21796","Genie Express Logistics","Storybook Shipping","Spot","Expedited","1696","197.04","1893.04","1507.76","1883.38","21796"
"878","2026-06-13 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100877","2026-06-13","Truckload","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","22","33161","Royal Coachlines","Royal Coachlines","Spot","Expedited","1254.4","80.06","1334.46","1347.23","1371.34","33161"
"879","2026-06-14 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100878","2026-06-14","Truckload","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","19","43338","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Spot","Standard","1529.6","172.19","1701.79","1726.6","1836.21","38000"
"880","2026-06-10 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100879","2026-06-10","Truckload","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","26","28321","Beast Freight Co","Beast Freight Co","Spot","Standard","1920","192.68","2112.68","2077.78","2181.28","28321"
"881","2026-06-14 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100880","2026-06-14","Truckload","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","23","21700","Storybook Shipping","Storybook Shipping","Spot","Expedited","1830","225.45","2055.45","2029.63","2218.84","21700"
"882","2026-06-16 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100881","2026-06-16","Truckload","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","20","39132","Fairy Godmother Transport","Fairy Godmother Transport","Contract","Standard","298.1","27.38","325.48","323.52","346.74","39132"
"883","2026-06-16 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100882","2026-06-16","Intermodal","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","24","21338","Storybook Shipping","Storybook Shipping","Spot","Standard","1344","53.44","1397.44","1400.77","1474.67","21338"
"884","2026-06-20 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100883","2026-06-20","LTL","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","25","33112","Fairy Godmother Transport","Fairy Godmother Transport","Spot","Standard","1670.4","94.26","1764.66","1797.81","1786.1","33112"
"885","2026-06-26 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100884","2026-06-26","Intermodal","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","19","42035","Royal Coachlines","Windmill Freight Brokers","Spot","Standard","1235.2","72.77","1307.97","1117.72","1364.82","38000"
"886","2026-06-24 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100885","2026-06-24","Truckload","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","24","35374","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Contract","Expedited","265.1","12.15","277.25","281.81","255.08","35374"
"887","2026-06-22 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100886","2026-06-22","LTL","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","24","39062","Beast Freight Co","Beast Freight Co","Spot","Expedited","1491.2","180.05","1671.25","1643.33","1682.08","39062"
"888","2026-06-28 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100887","2026-06-28","Truckload","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","20","35268","Enchanted Wheels Trucking","Genie Express Logistics","Contract","Standard","1158.4","128.89","1287.29","1127.37","1313.25","35268"
"889","2026-06-25 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100888","2026-06-25","Truckload","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","23","39098","Beast Freight Co","Beast Freight Co","Contract","Expedited","1800","105.29","1905.29","1873.62","2023.25","39098"
"890","2026-07-03 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100889","2026-07-03","LTL","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","21","21337","Magic Carpet Hauling","Magic Carpet Hauling","Spot","Expedited","251.9","10.33","262.23","264.87","258.19","21337"
"891","2026-06-29 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100890","2026-06-29","Truckload","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","23","28618","Fairy Godmother Transport","Magic Carpet Hauling","Spot","Standard","1920","213","2133","1911.99","2219.85","28618"
"892","2026-07-01 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100891","2026-07-01","Intermodal","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","20","29633","Royal Coachlines","Royal Coachlines","Contract","Standard","271.7","37.72","309.42","314.36","319.08","29633"
"893","2026-07-09 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100892","2026-07-09","Intermodal","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","19","37896","Royal Coachlines","Royal Coachlines","Spot","Standard","1852.5","62.62","1915.12","1937.14","1841.63","37896"
"894","2026-07-09 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100893","2026-07-09","Truckload","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","19","25758","Magic Carpet Hauling","Pumpkin Carriage Carriers","Contract","Expedited","193.6","7.68","201.28","164.61","196.94","25758"
"895","2026-07-10 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100894","2026-07-10","Intermodal","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Indianapolis, IN","Indianapolis","IN","","39.7684","-86.1581","750","24","24747","Genie Express Logistics","Genie Express Logistics","Contract","Standard","1597.5","194.32","1791.82","1827.53","1825.25","24747"
"896","2026-07-15 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100895","2026-07-15","Truckload","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","18","40166","Genie Express Logistics","Genie Express Logistics","Spot","Standard","1497.6","190.12","1687.72","1675.74","1651.24","38000"
"897","2026-07-17 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100896","2026-07-17","Truckload","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","18","22051","Storybook Shipping","Royal Coachlines","Spot","Standard","237.6","29.18","266.78","237.97","268.91","22051"
"898","2026-07-18 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100897","2026-07-18","Truckload","Blue","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","22","31648","Fairy Godmother Transport","Fairy Godmother Transport","Spot","Expedited","1516.8","103.99","1620.79","1615.01","1512.95","31648"
"899","2026-07-13 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100898","2026-07-13","Truckload","Yellow","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","26","23364","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Spot","Standard","259.6","27.56","287.16","284.67","295.13","23364"
"900","2026-07-18 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100899","2026-07-18","Truckload","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Columbus, OH","Columbus","OH","","39.9612","-82.9988","640","26","25196","Royal Coachlines","Beast Freight Co","Contract","Expedited","1574.4","194.61","1769.01","1462.76","1730.52","25196"
"901","2026-07-15 12:20:04","OWN-ATL","DIV4","4","Atlantica","L100900","2026-07-15","LTL","Green","2","Charleston, SC","Charleston","SC","","32.7765","-79.9311","Savannah, GA","Savannah","GA","","32.0809","-81.0912","110","26","40962","Fairy Godmother Transport","Beast Freight Co","Contract","Standard","299.2","35.65","334.85","274.57","319.74","38000"
"902","2025-07-26 12:20:04","OWN-MET","DIV5","5","Metroville","L100901","2025-07-26","LTL","Yellow","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","20","34295","Fairy Godmother Transport","Fairy Godmother Transport","Spot","Standard","3087.6","104.27","3191.87","3176.18","3297.85","34295"
"903","2025-07-24 12:20:04","OWN-MET","DIV5","5","Metroville","L100902","2025-07-24","Intermodal","Green","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","24","37621","Beast Freight Co","Beast Freight Co","Contract","Standard","2331.2","344.87","2676.07","2721.61","2668.71","37621"
"904","2025-07-26 12:20:04","OWN-MET","DIV5","5","Metroville","L100903","2025-07-26","Truckload","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","21","21823","Magic Carpet Hauling","Magic Carpet Hauling","Contract","Standard","2728","387.29","3115.29","3074.08","3162.92","21823"
"905","2025-07-21 12:20:04","OWN-MET","DIV5","5","Metroville","L100904","2025-07-21","Truckload","Green","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","25","38030","Beast Freight Co","Beast Freight Co","Contract","Expedited","2864.4","323.9","3188.3","3143.09","3274.51","38030"
"906","2025-07-25 12:20:04","OWN-MET","DIV5","5","Metroville","L100905","2025-07-25","Truckload","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Houston, TX","Houston","TX","","29.7604","-95.3698","1019","19","37019","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Contract","Standard","1783.25","108.46","1891.71","1908.01","1790.58","37019"
"907","2025-08-01 12:20:04","OWN-MET","DIV5","5","Metroville","L100906","2025-08-01","Intermodal","Green","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","21","23692","Royal Coachlines","Beanstalk Brokerage","Contract","Standard","2529.6","361.22","2890.82","2119.25","2742.92","23692"
"908","2025-07-28 12:20:04","OWN-MET","DIV5","5","Metroville","L100907","2025-07-28","Truckload","Green","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","25","33570","Royal Coachlines","Royal Coachlines","Spot","Standard","931.21","47.17","978.38","980.35","1033.97","33570"
"909","2025-08-01 12:20:04","OWN-MET","DIV5","5","Metroville","L100908","2025-08-01","Intermodal","Yellow","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","19","29366","Storybook Shipping","Storybook Shipping","Spot","Expedited","3385.2","258.83","3644.03","3712.88","3549.27","29366"
"910","2025-08-03 12:20:04","OWN-MET","DIV5","5","Metroville","L100909","2025-08-03","Truckload","Yellow","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","21","29408","Fairy Godmother Transport","Fairy Godmother Transport","Spot","Expedited","712.32","87.31","799.63","794.9","810.85","29408"
"911","2025-07-30 12:20:04","OWN-MET","DIV5","5","Metroville","L100910","2025-07-30","Truckload","Yellow","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Houston, TX","Houston","TX","","29.7604","-95.3698","1019","23","32891","Fairy Godmother Transport","Enchanted Wheels Trucking","Contract","Standard","2323.32","144.37","2467.69","1869.6","2417","32891"
"912","2025-08-06 12:20:04","OWN-MET","DIV5","5","Metroville","L100911","2025-08-06","Truckload","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","20","36196","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Contract","Standard","2628.8","323.71","2952.51","2982.08","3153.41","36196"
"913","2025-08-07 12:20:04","OWN-MET","DIV5","5","Metroville","L100912","2025-08-07","Intermodal","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Houston, TX","Houston","TX","","29.7604","-95.3698","1019","23","34898","Magic Carpet Hauling","Pumpkin Carriage Carriers","Contract","Standard","2608.64","308.04","2916.68","2606.16","2973.47","34898"
"914","2025-08-06 12:20:04","OWN-MET","DIV5","5","Metroville","L100913","2025-08-06","Intermodal","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","18","25804","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Spot","Expedited","805.07","45.51","850.58","859.36","869.81","25804"
"915","2025-08-15 12:20:04","OWN-MET","DIV5","5","Metroville","L100914","2025-08-15","Truckload","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Houston, TX","Houston","TX","","29.7604","-95.3698","1019","21","35200","Magic Carpet Hauling","Magic Carpet Hauling","Spot","Expedited","2659.59","262.49","2922.08","2969.68","2706.55","35200"
"916","2025-08-14 12:20:04","OWN-MET","DIV5","5","Metroville","L100915","2025-08-14","LTL","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","21","33011","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Contract","Expedited","845.88","81.17","927.05","934.56","952.91","33011"
"917","2025-08-16 12:20:04","OWN-MET","DIV5","5","Metroville","L100916","2025-08-16","Truckload","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","23","37815","Beast Freight Co","Beast Freight Co","Contract","Expedited","927.5","121.59","1049.09","1045.91","1095.94","37815"
"918","2025-08-12 12:20:04","OWN-MET","DIV5","5","Metroville","L100917","2025-08-12","Truckload","Yellow","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","19","40072","Royal Coachlines","Royal Coachlines","Spot","Standard","730.87","48.44","779.31","766.17","722.84","38000"
"919","2025-08-14 12:20:04","OWN-MET","DIV5","5","Metroville","L100918","2025-08-14","Truckload","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Portland, OR","Portland","OR","","45.5152","-122.6784","1240","26","34717","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Spot","Standard","3224","232.82","3456.82","3479.13","3431.73","34717"
"920","2025-08-14 12:20:04","OWN-MET","DIV5","5","Metroville","L100919","2025-08-14","Truckload","Blue","2","Denver, CO","Denver","CO","","39.7392","-104.9903","Salt Lake City, UT","Salt Lake City","UT","","40.7608","-111.891","371","23","42234","Genie Express Logistics","Genie Express Logistics","Spot","Standard","927.5","48.25","975.75","957.22","995.74","38000"
